Time,CO2_Concentration_ppm
2024-09-04 23:34:43,424
2024-09-04 23:35:39,426
2024-09-04 23:36:31,422
2024-09-04 23:38:15,424
2024-09-04 23:38:38,428
2024-09-04 23:39:32,425
2024-09-04 23:40:50,422
2024-09-04 23:41:55,430
2024-09-04 23:42:37,427
2024-09-04 23:44:17,428
2024-09-04 23:44:31,424
2024-09-04 23:45:35,428
2024-09-04 23:46:57,428
2024-09-04 23:48:22,425
2024-09-04 23:48:58,427
2024-09-04 23:49:55,424
2024-09-04 23:50:54,426
2024-09-04 23:51:41,429
2024-09-04 23:52:34,427
2024-09-04 23:54:03,432
2024-09-04 23:55:17,425
2024-09-04 23:56:06,427
2024-09-04 23:56:44,427
2024-09-04 23:58:13,428
2024-09-04 23:59:05,430
2024-09-04 23:59:44,425
2024-09-05 00:01:12,426
2024-09-05 00:02:17,428
2024-09-05 00:02:52,427
2024-09-05 00:03:35,427
2024-09-05 00:05:15,426
2024-09-05 00:06:19,428
2024-09-05 00:07:13,429
2024-09-05 00:08:28,424
2024-09-05 00:09:12,426
2024-09-05 00:10:14,423
2024-09-05 00:10:50,428
2024-09-05 00:11:52,429
2024-09-05 00:13:12,427
2024-09-05 00:14:24,424
2024-09-05 00:14:45,424
2024-09-05 00:16:16,425
2024-09-05 00:17:22,425
2024-09-05 00:18:29,428
2024-09-05 00:18:44,425
2024-09-05 00:19:54,427
2024-09-05 00:21:05,426
2024-09-05 00:21:40,426
2024-09-05 00:23:20,425
2024-09-05 00:23:44,428
2024-09-05 00:24:33,429
2024-09-05 00:25:50,426
2024-09-05 00:26:42,425
2024-09-05 00:27:51,430
2024-09-05 00:28:48,426
2024-09-05 00:30:03,429
2024-09-05 00:30:43,428
2024-09-05 00:31:33,428
2024-09-05 00:33:17,427
2024-09-05 00:34:22,429
2024-09-05 00:35:21,421
2024-09-05 00:36:15,429
2024-09-05 00:36:56,425
2024-09-05 00:37:58,427
2024-09-05 00:39:16,427
2024-09-05 00:39:57,429
2024-09-05 00:41:04,426
2024-09-05 00:41:37,424
2024-09-05 00:42:45,423
2024-09-05 00:44:11,425
2024-09-05 00:45:05,422
2024-09-05 00:45:59,425
2024-09-05 00:46:47,425
2024-09-05 00:47:31,424
2024-09-05 00:49:18,425
2024-09-05 00:49:42,426
2024-09-05 00:50:33,425
2024-09-05 00:51:55,421
2024-09-05 00:52:54,423
2024-09-05 00:53:59,427
2024-09-05 00:54:40,428
2024-09-05 00:55:36,421
2024-09-05 00:57:00,424
2024-09-05 00:58:13,428
2024-09-05 00:58:39,425
2024-09-05 01:00:08,426
2024-09-05 01:00:42,429
2024-09-05 01:02:00,424
2024-09-05 01:02:36,424
2024-09-05 01:04:25,425
2024-09-05 01:05:18,430
2024-09-05 01:06:11,426
2024-09-05 01:07:11,425
2024-09-05 01:08:25,424
2024-09-05 01:09:05,426
2024-09-05 01:09:49,426
2024-09-05 01:10:33,423
2024-09-05 01:12:23,426
2024-09-05 01:12:36,425
2024-09-05 01:14:23,424
2024-09-05 01:14:30,422
2024-09-05 01:16:13,423
2024-09-05 01:17:25,423
2024-09-05 01:18:14,423
2024-09-05 01:19:11,426
2024-09-05 01:20:16,424
2024-09-05 01:21:28,423
2024-09-05 01:21:42,430
2024-09-05 01:23:24,424
2024-09-05 01:23:51,428
2024-09-05 01:25:23,423
2024-09-05 01:25:50,427
2024-09-05 01:26:51,425
2024-09-05 01:27:57,424
2024-09-05 01:28:38,425
2024-09-05 01:29:55,425
2024-09-05 01:30:38,422
2024-09-05 01:31:44,422
2024-09-05 01:32:39,422
2024-09-05 01:33:53,426
2024-09-05 01:35:27,422
2024-09-05 01:36:26,424
2024-09-05 01:37:11,426
2024-09-05 01:37:37,424
2024-09-05 01:38:53,423
2024-09-05 01:39:45,427
2024-09-05 01:41:18,423
2024-09-05 01:41:55,421
2024-09-05 01:42:56,424
2024-09-05 01:44:06,426
2024-09-05 01:44:33,424
2024-09-05 01:46:19,427
2024-09-05 01:46:53,423
2024-09-05 01:47:48,424
2024-09-05 01:49:05,423
2024-09-05 01:50:29,426
2024-09-05 01:51:08,425
2024-09-05 01:51:39,423
2024-09-05 01:52:54,424
2024-09-05 01:53:47,419
2024-09-05 01:54:48,426
2024-09-05 01:56:05,424
2024-09-05 01:56:39,419
2024-09-05 01:58:02,421
2024-09-05 01:59:24,423
2024-09-05 02:00:19,420
2024-09-05 02:00:34,425
2024-09-05 02:02:16,424
2024-09-05 02:03:18,424
2024-09-05 02:04:04,418
2024-09-05 02:05:13,422
2024-09-05 02:06:03,421
2024-09-05 02:07:02,421
2024-09-05 02:08:24,421
2024-09-05 02:08:50,420
2024-09-05 02:09:46,422
2024-09-05 02:10:51,425
2024-09-05 02:12:17,424
2024-09-05 02:13:06,423
2024-09-05 02:13:44,426
2024-09-05 02:15:04,423
2024-09-05 02:15:57,421
2024-09-05 02:16:36,420
2024-09-05 02:18:01,424
2024-09-05 02:18:40,422
2024-09-05 02:19:39,417
2024-09-05 02:20:38,423
2024-09-05 02:21:43,421
2024-09-05 02:22:42,419
2024-09-05 02:24:26,417
2024-09-05 02:24:54,420
2024-09-05 02:25:31,421
2024-09-05 02:27:04,424
2024-09-05 02:27:36,422
2024-09-05 02:28:50,419
2024-09-05 02:29:47,422
2024-09-05 02:30:32,422
2024-09-05 02:32:11,420
2024-09-05 02:33:23,419
2024-09-05 02:34:08,419
2024-09-05 02:35:10,421
2024-09-05 02:36:18,421
2024-09-05 02:36:40,419
2024-09-05 02:38:08,415
2024-09-05 02:38:53,416
2024-09-05 02:40:29,420
2024-09-05 02:41:15,416
2024-09-05 02:41:48,422
2024-09-05 02:42:33,422
2024-09-05 02:43:55,420
2024-09-05 02:45:07,421
2024-09-05 02:46:11,422
2024-09-05 02:47:01,421
2024-09-05 02:48:08,418
2024-09-05 02:49:14,423
2024-09-05 02:50:15,424
2024-09-05 02:51:05,419
2024-09-05 02:52:09,418
2024-09-05 02:53:06,422
2024-09-05 02:54:02,420
2024-09-05 02:55:05,421
2024-09-05 02:55:32,423
2024-09-05 02:56:38,417
2024-09-05 02:57:37,424
2024-09-05 02:59:02,420
2024-09-05 03:00:28,422
2024-09-05 03:00:35,422
2024-09-05 03:02:10,423
2024-09-05 03:03:08,422
2024-09-05 03:03:33,423
2024-09-05 03:04:42,423
2024-09-05 03:06:18,421
2024-09-05 03:07:29,418
2024-09-05 03:07:31,421
2024-09-05 03:09:29,423
2024-09-05 03:09:34,420
2024-09-05 03:11:13,420
2024-09-05 03:11:56,426
2024-09-05 03:13:01,424
2024-09-05 03:13:50,421
2024-09-05 03:14:37,422
2024-09-05 03:16:07,420
2024-09-05 03:16:37,421
2024-09-05 03:18:19,422
2024-09-05 03:18:32,420
2024-09-05 03:20:23,420
2024-09-05 03:21:13,422
2024-09-05 03:22:27,421
2024-09-05 03:22:32,415
2024-09-05 03:23:51,419
2024-09-05 03:24:35,418
2024-09-05 03:25:31,419
2024-09-05 03:26:52,422
2024-09-05 03:28:13,420
2024-09-05 03:28:31,417
2024-09-05 03:30:07,419
2024-09-05 03:30:46,421
2024-09-05 03:32:04,420
2024-09-05 03:33:03,419
2024-09-05 03:33:52,420
2024-09-05 03:34:59,423
2024-09-05 03:36:21,421
2024-09-05 03:36:37,422
2024-09-05 03:37:51,419
2024-09-05 03:39:13,420
2024-09-05 03:40:27,420
2024-09-05 03:41:05,420
2024-09-05 03:41:34,421
2024-09-05 03:42:42,418
2024-09-05 03:43:58,421
2024-09-05 03:45:00,417
2024-09-05 03:46:16,417
2024-09-05 03:47:26,424
2024-09-05 03:48:24,419
2024-09-05 03:48:45,421
2024-09-05 03:50:11,422
2024-09-05 03:50:59,414
2024-09-05 03:52:26,422
2024-09-05 03:53:24,421
2024-09-05 03:53:45,423
2024-09-05 03:54:41,418
2024-09-05 03:55:46,423
2024-09-05 03:56:45,419
2024-09-05 03:57:41,423
2024-09-05 03:58:37,420
2024-09-05 03:59:49,422
2024-09-05 04:00:32,420
2024-09-05 04:01:45,416
2024-09-05 04:02:59,415
2024-09-05 04:04:14,421
2024-09-05 04:04:52,420
2024-09-05 04:05:57,421
2024-09-05 04:07:20,419
2024-09-05 04:08:09,424
2024-09-05 04:09:23,420
2024-09-05 04:09:34,419
2024-09-05 04:10:49,421
2024-09-05 04:12:09,419
2024-09-05 04:13:25,420
2024-09-05 04:14:13,419
2024-09-05 04:14:30,420
2024-09-05 04:16:26,419
2024-09-05 04:16:59,418
2024-09-05 04:17:50,424
2024-09-05 04:18:49,418
2024-09-05 04:19:35,420
2024-09-05 04:20:51,417
2024-09-05 04:21:47,421
2024-09-05 04:22:37,416
2024-09-05 04:24:08,421
2024-09-05 04:25:01,423
2024-09-05 04:26:02,417
2024-09-05 04:27:22,421
2024-09-05 04:27:45,418
2024-09-05 04:28:41,421
2024-09-05 04:30:07,422
2024-09-05 04:31:21,418
2024-09-05 04:32:03,415
2024-09-05 04:32:43,420
2024-09-05 04:34:05,417
2024-09-05 04:35:02,418
2024-09-05 04:35:52,416
2024-09-05 04:37:19,415
2024-09-05 04:38:14,419
2024-09-05 04:38:31,418
2024-09-05 04:40:10,414
2024-09-05 04:40:50,418
2024-09-05 04:41:31,418
2024-09-05 04:42:56,416
2024-09-05 04:44:26,421
2024-09-05 04:44:38,418
2024-09-05 04:45:30,419
2024-09-05 04:46:40,421
2024-09-05 04:47:32,419
2024-09-05 04:49:21,416
2024-09-05 04:49:52,419
2024-09-05 04:50:55,418
2024-09-05 04:51:33,421
2024-09-05 04:52:47,419
2024-09-05 04:54:24,419
2024-09-05 04:54:35,417
2024-09-05 04:56:04,419
2024-09-05 04:56:51,421
2024-09-05 04:58:12,418
2024-09-05 04:58:44,420
2024-09-05 04:59:51,418
2024-09-05 05:01:29,418
2024-09-05 05:02:06,420
2024-09-05 05:03:21,420
2024-09-05 05:04:11,424
2024-09-05 05:04:41,419
2024-09-05 05:06:16,420
2024-09-05 05:07:18,417
2024-09-05 05:08:11,421
2024-09-05 05:09:07,421
2024-09-05 05:09:47,423
2024-09-05 05:11:14,422
2024-09-05 05:12:04,421
2024-09-05 05:12:59,419
2024-09-05 05:13:53,419
2024-09-05 05:15:11,419
2024-09-05 05:15:59,421
2024-09-05 05:16:43,421
2024-09-05 05:17:35,419
2024-09-05 05:18:32,417
2024-09-05 05:19:45,423
2024-09-05 05:20:36,421
2024-09-05 05:22:21,419
2024-09-05 05:22:43,421
2024-09-05 05:23:38,420
2024-09-05 05:24:44,423
2024-09-05 05:25:50,416
2024-09-05 05:27:04,418
2024-09-05 05:27:31,422
2024-09-05 05:28:56,420
2024-09-05 05:29:31,423
2024-09-05 05:31:04,417
2024-09-05 05:31:47,421
2024-09-05 05:32:43,421
2024-09-05 05:33:49,416
2024-09-05 05:34:47,418
2024-09-05 05:35:39,418
2024-09-05 05:36:54,415
2024-09-05 05:37:31,417
2024-09-05 05:38:54,420
2024-09-05 05:40:23,418
2024-09-05 05:41:02,419
2024-09-05 05:42:05,419
2024-09-05 05:43:00,419
2024-09-05 05:43:43,418
2024-09-05 05:44:30,420
2024-09-05 05:46:15,416
2024-09-05 05:46:45,419
2024-09-05 05:48:23,422
2024-09-05 05:49:15,418
2024-09-05 05:50:21,418
2024-09-05 05:50:32,420
2024-09-05 05:52:04,419
2024-09-05 05:53:10,420
2024-09-05 05:53:35,419
2024-09-05 05:54:54,414
2024-09-05 05:55:42,420
2024-09-05 05:57:22,422
2024-09-05 05:58:03,421
2024-09-05 05:58:37,411
2024-09-05 05:59:50,419
2024-09-05 06:01:03,417
2024-09-05 06:01:33,416
2024-09-05 06:02:54,418
2024-09-05 06:03:44,418
2024-09-05 06:04:33,420
2024-09-05 06:06:14,419
2024-09-05 06:07:29,417
2024-09-05 06:07:41,418
2024-09-05 06:09:01,419
2024-09-05 06:10:01,417
2024-09-05 06:10:57,418
2024-09-05 06:11:42,421
2024-09-05 06:13:00,424
2024-09-05 06:13:43,421
2024-09-05 06:14:49,420
2024-09-05 06:15:47,420
2024-09-05 06:16:58,423
2024-09-05 06:18:29,427
2024-09-05 06:18:35,429
2024-09-05 06:20:01,426
2024-09-05 06:20:58,426
2024-09-05 06:22:12,426
2024-09-05 06:22:31,427
2024-09-05 06:24:29,430
2024-09-05 06:24:52,429
2024-09-05 06:25:48,431
2024-09-05 06:27:00,431
2024-09-05 06:28:20,429
2024-09-05 06:28:34,430
2024-09-05 06:29:48,426
2024-09-05 06:31:03,432
2024-09-05 06:31:39,436
2024-09-05 06:32:54,431
2024-09-05 06:33:31,434
2024-09-05 06:34:40,435
2024-09-05 06:36:19,436
2024-09-05 06:37:00,433
2024-09-05 06:38:25,430
2024-09-05 06:38:44,436
2024-09-05 06:39:38,435
2024-09-05 06:40:52,434
2024-09-05 06:41:48,435
2024-09-05 06:42:38,436
2024-09-05 06:44:04,437
2024-09-05 06:44:50,437
2024-09-05 06:45:38,437
2024-09-05 06:46:57,439
2024-09-05 06:48:15,438
2024-09-05 06:49:20,440
2024-09-05 06:49:36,438
2024-09-05 06:50:45,439
2024-09-05 06:51:45,436
2024-09-05 06:53:29,439
2024-09-05 06:54:02,442
2024-09-05 06:54:33,439
2024-09-05 06:55:33,440
2024-09-05 06:57:08,437
2024-09-05 06:58:09,439
2024-09-05 06:58:46,441
2024-09-05 07:00:06,444
2024-09-05 07:01:08,445
2024-09-05 07:02:29,445
2024-09-05 07:03:21,445
2024-09-05 07:03:58,445
2024-09-05 07:05:21,448
2024-09-05 07:06:05,448
2024-09-05 07:07:29,447
2024-09-05 07:08:07,451
2024-09-05 07:09:08,452
2024-09-05 07:10:19,446
2024-09-05 07:11:06,449
2024-09-05 07:12:21,454
2024-09-05 07:13:04,449
2024-09-05 07:13:36,448
2024-09-05 07:14:56,449
2024-09-05 07:15:57,450
2024-09-05 07:16:51,452
2024-09-05 07:17:43,448
2024-09-05 07:18:36,450
2024-09-05 07:20:06,445
2024-09-05 07:20:51,450
2024-09-05 07:21:34,448
2024-09-05 07:23:24,451
2024-09-05 07:23:31,447
2024-09-05 07:24:56,449
2024-09-05 07:25:50,452
2024-09-05 07:27:23,450
2024-09-05 07:28:07,447
2024-09-05 07:28:44,452
2024-09-05 07:29:50,450
2024-09-05 07:30:39,451
2024-09-05 07:31:52,450
2024-09-05 07:33:27,455
2024-09-05 07:34:25,448
2024-09-05 07:35:08,457
2024-09-05 07:35:34,450
2024-09-05 07:36:30,451
2024-09-05 07:37:42,450
2024-09-05 07:38:50,450
2024-09-05 07:39:55,450
2024-09-05 07:41:19,453
2024-09-05 07:42:14,449
2024-09-05 07:42:50,453
2024-09-05 07:44:22,448
2024-09-05 07:44:47,453
2024-09-05 07:46:06,455
2024-09-05 07:47:14,450
2024-09-05 07:48:01,454
2024-09-05 07:49:05,455
2024-09-05 07:49:46,458
2024-09-05 07:51:04,454
2024-09-05 07:52:18,465
2024-09-05 07:53:29,457
2024-09-05 07:53:40,462
2024-09-05 07:54:50,460
2024-09-05 07:56:21,470
2024-09-05 07:57:24,467
2024-09-05 07:58:22,471
2024-09-05 07:58:55,473
2024-09-05 07:59:33,473
2024-09-05 08:01:03,472
2024-09-05 08:02:21,471
2024-09-05 08:03:17,474
2024-09-05 08:04:29,474
2024-09-05 08:04:47,473
2024-09-05 08:06:09,475
2024-09-05 08:07:04,466
2024-09-05 08:08:10,470
2024-09-05 08:08:58,475
2024-09-05 08:10:21,481
2024-09-05 08:10:58,486
2024-09-05 08:12:07,500
2024-09-05 08:13:11,521
2024-09-05 08:13:50,538
2024-09-05 08:15:11,550
2024-09-05 08:15:42,557
2024-09-05 08:17:18,569
2024-09-05 08:18:10,572
2024-09-05 08:18:46,580
2024-09-05 08:20:25,583
2024-09-05 08:20:38,584
2024-09-05 08:22:10,590
2024-09-05 08:22:30,588
2024-09-05 08:23:31,597
2024-09-05 08:25:29,601
2024-09-05 08:26:17,611
2024-09-05 08:26:58,612
2024-09-05 08:28:02,614
2024-09-05 08:28:39,619
2024-09-05 08:30:19,629
2024-09-05 08:31:27,627
2024-09-05 08:32:29,630
2024-09-05 08:33:09,642
2024-09-05 08:33:50,651
2024-09-05 08:34:57,661
2024-09-05 08:35:40,674
2024-09-05 08:37:24,697
2024-09-05 08:38:03,703
2024-09-05 08:38:37,711
2024-09-05 08:40:28,724
2024-09-05 08:40:51,734
2024-09-05 08:41:37,744
2024-09-05 08:43:18,759
2024-09-05 08:43:44,754
2024-09-05 08:44:46,757
2024-09-05 08:46:29,758
2024-09-05 08:46:52,763
2024-09-05 08:47:53,756
2024-09-05 08:49:14,760
2024-09-05 08:49:48,756
2024-09-05 08:50:34,760
2024-09-05 08:52:01,758
2024-09-05 08:53:13,763
2024-09-05 08:53:30,758
2024-09-05 08:54:52,756
2024-09-05 08:56:06,759
2024-09-05 08:56:37,759
2024-09-05 08:57:42,762
2024-09-05 08:58:37,757
2024-09-05 09:00:26,759
2024-09-05 09:00:52,765
2024-09-05 09:02:12,760
2024-09-05 09:02:30,757
2024-09-05 09:04:14,748
2024-09-05 09:05:20,743
2024-09-05 09:05:53,741
2024-09-05 09:07:04,741
2024-09-05 09:07:53,746
2024-09-05 09:08:46,747
2024-09-05 09:09:34,752
2024-09-05 09:10:49,762
2024-09-05 09:11:50,767
2024-09-05 09:13:09,774
2024-09-05 09:14:27,776
2024-09-05 09:15:00,773
2024-09-05 09:16:15,779
2024-09-05 09:17:05,774
2024-09-05 09:17:40,764
2024-09-05 09:19:21,754
2024-09-05 09:19:44,743
2024-09-05 09:20:48,722
2024-09-05 09:21:36,700
2024-09-05 09:23:20,691
2024-09-05 09:23:57,679
2024-09-05 09:25:20,664
2024-09-05 09:26:12,665
2024-09-05 09:27:27,662
2024-09-05 09:27:34,654
2024-09-05 09:28:34,649
2024-09-05 09:29:59,647
2024-09-05 09:31:23,639
2024-09-05 09:32:01,641
2024-09-05 09:32:37,641
2024-09-05 09:33:39,641
2024-09-05 09:35:07,638
2024-09-05 09:36:16,634
2024-09-05 09:37:01,639
2024-09-05 09:38:17,642
2024-09-05 09:38:57,638
2024-09-05 09:39:46,634
2024-09-05 09:41:00,636
2024-09-05 09:41:37,635
2024-09-05 09:43:09,631
2024-09-05 09:43:54,625
2024-09-05 09:44:38,628
2024-09-05 09:45:31,625
2024-09-05 09:46:44,629
2024-09-05 09:48:19,624
2024-09-05 09:48:32,624
2024-09-05 09:50:18,620
2024-09-05 09:51:05,618
2024-09-05 09:51:33,613
2024-09-05 09:52:43,613
2024-09-05 09:54:10,615
2024-09-05 09:55:10,613
2024-09-05 09:55:54,611
2024-09-05 09:57:27,612
2024-09-05 09:58:24,611
2024-09-05 09:59:19,614
2024-09-05 09:59:39,607
2024-09-05 10:00:50,600
2024-09-05 10:02:05,595
2024-09-05 10:02:41,587
2024-09-05 10:03:56,582
2024-09-05 10:05:09,574
2024-09-05 10:05:31,578
2024-09-05 10:07:23,575
2024-09-05 10:07:42,577
2024-09-05 10:09:22,580
2024-09-05 10:10:01,580
2024-09-05 10:11:00,581
2024-09-05 10:11:45,583
2024-09-05 10:13:01,587
2024-09-05 10:14:01,600
2024-09-05 10:15:29,600
2024-09-05 10:16:03,602
2024-09-05 10:16:40,609
2024-09-05 10:17:39,612
2024-09-05 10:18:44,618
2024-09-05 10:19:46,622
2024-09-05 10:21:09,620
2024-09-05 10:21:47,620
2024-09-05 10:23:24,623
2024-09-05 10:23:38,625
2024-09-05 10:24:54,627
2024-09-05 10:26:09,631
2024-09-05 10:27:28,628
2024-09-05 10:27:43,627
2024-09-05 10:29:29,623
2024-09-05 10:30:27,615
2024-09-05 10:30:54,610
2024-09-05 10:32:19,608
2024-09-05 10:32:51,609
2024-09-05 10:34:21,611
2024-09-05 10:34:59,611
2024-09-05 10:35:49,615
2024-09-05 10:36:50,615
2024-09-05 10:38:13,621
2024-09-05 10:39:01,629
2024-09-05 10:40:20,643
2024-09-05 10:41:15,644
2024-09-05 10:42:18,657
2024-09-05 10:43:25,658
2024-09-05 10:43:50,661
2024-09-05 10:45:04,668
2024-09-05 10:46:27,674
2024-09-05 10:47:01,666
2024-09-05 10:47:59,659
2024-09-05 10:49:24,654
2024-09-05 10:50:08,643
2024-09-05 10:51:18,637
2024-09-05 10:51:41,627
2024-09-05 10:53:10,617
2024-09-05 10:54:16,591
2024-09-05 10:54:47,576
2024-09-05 10:55:50,564
2024-09-05 10:56:42,559
2024-09-05 10:57:50,549
2024-09-05 10:58:37,536
2024-09-05 11:00:15,531
2024-09-05 11:01:09,522
2024-09-05 11:02:15,519
2024-09-05 11:02:36,516
2024-09-05 11:03:52,511
2024-09-05 11:05:13,507
2024-09-05 11:06:01,506
2024-09-05 11:06:40,511
2024-09-05 11:07:51,503
2024-09-05 11:08:51,504
2024-09-05 11:10:12,502
2024-09-05 11:10:54,503
2024-09-05 11:11:51,503
2024-09-05 11:12:57,499
2024-09-05 11:13:58,502
2024-09-05 11:14:42,499
2024-09-05 11:15:47,500
2024-09-05 11:16:31,503
2024-09-05 11:17:58,500
2024-09-05 11:18:50,503
2024-09-05 11:19:44,499
2024-09-05 11:21:21,505
2024-09-05 11:21:56,502
2024-09-05 11:23:19,503
2024-09-05 11:24:00,505
2024-09-05 11:24:44,510
2024-09-05 11:26:20,510
2024-09-05 11:26:52,515
2024-09-05 11:27:53,522
2024-09-05 11:29:13,520
2024-09-05 11:29:42,518
2024-09-05 11:30:51,520
2024-09-05 11:32:12,521
2024-09-05 11:33:06,526
2024-09-05 11:34:02,524
2024-09-05 11:35:25,525
2024-09-05 11:35:32,528
2024-09-05 11:37:23,531
2024-09-05 11:37:48,539
2024-09-05 11:38:52,552
2024-09-05 11:39:58,557
2024-09-05 11:40:59,574
2024-09-05 11:42:08,589
2024-09-05 11:43:13,605
2024-09-05 11:44:16,616
2024-09-05 11:44:54,627
2024-09-05 11:46:06,636
2024-09-05 11:47:16,645
2024-09-05 11:47:37,651
2024-09-05 11:49:11,650
2024-09-05 11:50:27,654
2024-09-05 11:50:45,655
2024-09-05 11:51:37,657
2024-09-05 11:52:30,661
2024-09-05 11:54:13,657
2024-09-05 11:54:34,658
2024-09-05 11:55:32,659
2024-09-05 11:56:30,661
2024-09-05 11:57:33,663
2024-09-05 11:59:09,662
2024-09-05 12:00:04,658
2024-09-05 12:01:01,654
2024-09-05 12:02:11,647
2024-09-05 12:03:03,646
2024-09-05 12:04:12,634
2024-09-05 12:04:54,633
2024-09-05 12:05:39,636
2024-09-05 12:06:50,635
2024-09-05 12:08:15,632
2024-09-05 12:09:08,639
2024-09-05 12:09:56,643
2024-09-05 12:10:56,639
2024-09-05 12:11:31,644
2024-09-05 12:13:10,644
2024-09-05 12:14:17,649
2024-09-05 12:14:42,654
2024-09-05 12:15:38,665
2024-09-05 12:17:21,672
2024-09-05 12:18:05,682
2024-09-05 12:18:51,690
2024-09-05 12:20:11,695
2024-09-05 12:20:55,698
2024-09-05 12:22:27,709
2024-09-05 12:23:23,710
2024-09-05 12:23:41,713
2024-09-05 12:24:46,720
2024-09-05 12:25:43,727
2024-09-05 12:26:43,729
2024-09-05 12:28:26,724
2024-09-05 12:29:03,721
2024-09-05 12:30:22,719
2024-09-05 12:31:26,717
2024-09-05 12:31:49,710
2024-09-05 12:32:40,703
2024-09-05 12:33:45,694
2024-09-05 12:35:20,691
2024-09-05 12:36:00,677
2024-09-05 12:37:24,675
2024-09-05 12:37:35,667
2024-09-05 12:39:25,664
2024-09-05 12:39:48,655
2024-09-05 12:41:06,652
2024-09-05 12:42:27,648
2024-09-05 12:42:33,643
2024-09-05 12:44:16,640
2024-09-05 12:44:33,639
2024-09-05 12:45:49,630
2024-09-05 12:46:39,631
2024-09-05 12:47:53,629
2024-09-05 12:49:23,630
2024-09-05 12:51:04,626
2024-09-05 12:51:55,628
2024-09-05 12:53:06,632
2024-09-05 12:54:07,643
2024-09-05 12:54:50,653
2024-09-05 12:56:23,662
2024-09-05 12:57:09,671
2024-09-05 12:58:08,679
2024-09-05 12:58:50,686
2024-09-05 12:59:39,696
2024-09-05 13:01:07,699
2024-09-05 13:02:15,702
2024-09-05 13:02:33,709
2024-09-05 13:04:29,714
2024-09-05 13:05:26,725
2024-09-05 13:06:14,732
2024-09-05 13:06:49,744
2024-09-05 13:07:46,749
2024-09-05 13:09:24,755
2024-09-05 13:09:36,757
2024-09-05 13:10:33,759
2024-09-05 13:11:58,765
2024-09-05 13:12:43,768
2024-09-05 13:13:32,781
2024-09-05 13:14:53,784
2024-09-05 13:16:06,794
2024-09-05 13:16:45,798
2024-09-05 13:18:27,807
2024-09-05 13:19:24,807
2024-09-05 13:20:21,815
2024-09-05 13:20:33,819
2024-09-05 13:22:25,830
2024-09-05 13:22:53,832
2024-09-05 13:24:03,828
2024-09-05 13:24:59,829
2024-09-05 13:26:47,819
2024-09-05 13:27:48,820
2024-09-05 13:29:00,820
2024-09-05 13:30:29,811
2024-09-05 13:31:29,814
2024-09-05 13:31:48,809
2024-09-05 13:33:18,809
2024-09-05 13:34:15,809
2024-09-05 13:34:48,812
2024-09-05 13:35:51,804
2024-09-05 13:36:53,809
2024-09-05 13:38:14,805
2024-09-05 13:38:41,804
2024-09-05 13:39:59,805
2024-09-05 13:41:27,802
2024-09-05 13:42:07,795
2024-09-05 13:43:22,802
2024-09-05 13:44:00,796
2024-09-05 13:45:05,804
2024-09-05 13:45:48,814
2024-09-05 13:47:17,826
2024-09-05 13:48:14,834
2024-09-05 13:49:05,842
2024-09-05 13:49:59,856
2024-09-05 13:51:24,865
2024-09-05 13:52:18,870
2024-09-05 13:53:24,880
2024-09-05 13:54:02,903
2024-09-05 13:54:47,914
2024-09-05 13:56:21,918
2024-09-05 13:57:18,915
2024-09-05 13:58:28,911
2024-09-05 13:58:57,907
2024-09-05 14:00:28,897
2024-09-05 14:01:16,893
2024-09-05 14:01:40,884
2024-09-05 14:03:26,881
2024-09-05 14:04:29,870
2024-09-05 14:05:23,870
2024-09-05 14:06:14,858
2024-09-05 14:07:02,854
2024-09-05 14:07:46,853
2024-09-05 14:08:35,856
2024-09-05 14:09:33,857
2024-09-05 14:10:49,855
2024-09-05 14:12:17,857
2024-09-05 14:13:16,861
2024-09-05 14:13:56,866
2024-09-05 14:14:44,859
2024-09-05 14:15:35,857
2024-09-05 14:17:16,859
2024-09-05 14:17:43,853
2024-09-05 14:19:29,856
2024-09-05 14:19:40,851
2024-09-05 14:21:08,853
2024-09-05 14:21:38,856
2024-09-05 14:22:55,851
2024-09-05 14:23:45,851
2024-09-05 14:24:34,849
2024-09-05 14:26:26,846
2024-09-05 14:27:21,873
2024-09-05 14:27:39,1106
2024-09-05 14:29:19,1051
2024-09-05 14:29:32,924
2024-09-05 14:30:42,871
2024-09-05 14:32:12,851
2024-09-05 14:33:18,836
2024-09-05 14:33:59,835
2024-09-05 14:35:23,831
2024-09-05 14:36:14,826
2024-09-05 14:36:35,829
2024-09-05 14:37:46,821
2024-09-05 14:39:28,822
2024-09-05 14:40:14,826
2024-09-05 14:41:20,829
2024-09-05 14:42:22,832
2024-09-05 14:42:48,829
2024-09-05 14:44:11,830
2024-09-05 14:45:04,824
2024-09-05 14:46:15,828
2024-09-05 14:46:55,820
2024-09-05 14:48:20,823
2024-09-05 14:48:34,824
2024-09-05 14:49:58,820
2024-09-05 14:51:06,820
2024-09-05 14:51:49,816
2024-09-05 14:53:18,814
2024-09-05 14:53:50,820
2024-09-05 14:54:39,815
2024-09-05 14:55:34,814
2024-09-05 14:57:05,808
2024-09-05 14:57:35,816
2024-09-05 14:58:55,820
2024-09-05 14:59:33,816
2024-09-05 15:01:08,821
2024-09-05 15:02:08,822
2024-09-05 15:03:19,825
2024-09-05 15:04:04,827
2024-09-05 15:04:30,831
2024-09-05 15:05:53,835
2024-09-05 15:07:26,840
2024-09-05 15:08:05,838
